agency,city,state,ntd_id,organization_type,reporter_type,report_year,uace_code,uza_name,primary_uza_population,agency_voms,modecd,mode_name,typeofservicecd,mode_voms,form_type,guideway,guideway_questionable,stations,stations_questionable,administrative_buildings,administrative_buildings_1,maintenance_buildings,maintenance_buildings_1,passenger_vehicles,passenger_vehicles_1,other_vehicles,other_vehicles_questionable,fare_collection_equipment,fare_collection_equipment_1,communication_information,communication_information_1,other,other_questionable,reduced_reporter,reduced_reporter_questionable,total,total_questionable
Cooperative Alliance for Seacoast Transportation,Dover,NH,10086,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,24607.0,"Dover--Rochester, NH--ME",72391.0,24.0,MB,Bus,DO,11.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Cooperative Alliance for Seacoast Transportation,Dover,NH,10086,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,24607.0,"Dover--Rochester, NH--ME",72391.0,24.0,MB,Bus,DO,11.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,7732,,762004,,0,,0,,36561,,8797,,0,,815094,
Cooperative Alliance for Seacoast Transportation,Dover,NH,10086,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,24607.0,"Dover--Rochester, NH--ME",72391.0,24.0,DR,Demand Response,DO,13.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,10772,,0,,0,,10772,
Cooperative Alliance for Seacoast Transportation,Dover,NH,10086,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,24607.0,"Dover--Rochester, NH--ME",72391.0,24.0,DR,Demand Response,DO,13.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"City of Nashua, dba: Nashua Transit System",Nashua,NH,10087,"City, County or Local Government Unit or Department of Transportation",Full Reporter,2024,61165.0,"Nashua, NH--MA",242984.0,14.0,MB,Bus,PT,8.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,4660,,6800,,48446,,0,,35361,,0,,0,,0,,0,,95267,
"City of Nashua, dba: Nashua Transit System",Nashua,NH,10087,"City, County or Local Government Unit or Department of Transportation",Full Reporter,2024,61165.0,"Nashua, NH--MA",242984.0,14.0,DR,Demand Response,PT,6.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"City of Nashua, dba: Nashua Transit System",Nashua,NH,10087,"City, County or Local Government Unit or Department of Transportation",Full Reporter,2024,61165.0,"Nashua, NH--MA",242984.0,14.0,MB,Bus,PT,8.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"City of Nashua, dba: Nashua Transit System",Nashua,NH,10087,"City, County or Local Government Unit or Department of Transportation",Full Reporter,2024,61165.0,"Nashua, NH--MA",242984.0,14.0,DR,Demand Response,PT,6.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Casco Bay Island Transit District, dba: Casco Bay Lines",Portland,ME,10088,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,71263.0,"Portland, ME",205356.0,4.0,FB,Ferryboat,DO,4.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,294960,,7420,,0,,10227520,,0,,0,,39510,,0,,0,,10569410,
"Casco Bay Island Transit District, dba: Casco Bay Lines",Portland,ME,10088,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,71263.0,"Portland, ME",205356.0,4.0,FB,Ferryboat,DO,4.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"City of Bangor, dba: Community Connector",Bangor,ME,10096,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2024,4951.0,"Bangor, ME",61539.0,20.0,MB,Bus,DO,13.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,1392522,,1392522,
"City of Bangor, dba: Community Connector",Bangor,ME,10096,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2024,4951.0,"Bangor, ME",61539.0,20.0,DR,Demand Response,DO,7.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,53000,,53000,
"Western Maine Transportation Services, Inc.",Auburn,ME,10098,Private-Non-Profit Corporation,Full Reporter,2024,49339.0,"Lewiston, ME",60743.0,42.0,DR,Demand Response,PT,,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Western Maine Transportation Services, Inc.",Auburn,ME,10098,Private-Non-Profit Corporation,Full Reporter,2024,49339.0,"Lewiston, ME",60743.0,42.0,MB,Bus,DO,23.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Western Maine Transportation Services, Inc.",Auburn,ME,10098,Private-Non-Profit Corporation,Full Reporter,2024,49339.0,"Lewiston, ME",60743.0,42.0,MB,Bus,DO,23.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Western Maine Transportation Services, Inc.",Auburn,ME,10098,Private-Non-Profit Corporation,Full Reporter,2024,49339.0,"Lewiston, ME",60743.0,42.0,MB,Bus,PT,,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Western Maine Transportation Services, Inc.",Auburn,ME,10098,Private-Non-Profit Corporation,Full Reporter,2024,49339.0,"Lewiston, ME",60743.0,42.0,MB,Bus,PT,,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Western Maine Transportation Services, Inc.",Auburn,ME,10098,Private-Non-Profit Corporation,Full Reporter,2024,49339.0,"Lewiston, ME",60743.0,42.0,DR,Demand Response,PT,,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Western Maine Transportation Services, Inc.",Auburn,ME,10098,Private-Non-Profit Corporation,Full Reporter,2024,49339.0,"Lewiston, ME",60743.0,42.0,DR,Demand Response,DO,12.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Western Maine Transportation Services, Inc.",Auburn,ME,10098,Private-Non-Profit Corporation,Full Reporter,2024,49339.0,"Lewiston, ME",60743.0,42.0,DR,Demand Response,DO,12.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,199500,,0,,0,,0,,0,,0,,0,,199500,
"Western Maine Transportation Services, Inc.",Auburn,ME,10098,Private-Non-Profit Corporation,Full Reporter,2024,49339.0,"Lewiston, ME",60743.0,42.0,CB,Commuter Bus,DO,7.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Western Maine Transportation Services, Inc.",Auburn,ME,10098,Private-Non-Profit Corporation,Full Reporter,2024,49339.0,"Lewiston, ME",60743.0,42.0,CB,Commuter Bus,DO,7.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
York County Community Action Corporation,Sanford,ME,10099,Private-Non-Profit Corporation,Reduced Reporter,2024,71506.0,"Portsmouth, NH--ME",95090.0,14.0,DR,Demand Response,DO,14.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,63744,,63744,
Connecticut Department of Transportation,Newington,CT,10102,State Government Unit or Department of Transportation,Full Reporter,2024,37243.0,"Hartford, CT",977158.0,29.0,MB,Bus,PT,,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,8326,,0,,0,,0,,0,,0,,0,,0,,8326,
Connecticut Department of Transportation,Newington,CT,10102,State Government Unit or Department of Transportation,Full Reporter,2024,37243.0,"Hartford, CT",977158.0,29.0,CR,Commuter Rail,PT,12.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Connecticut Department of Transportation,Newington,CT,10102,State Government Unit or Department of Transportation,Full Reporter,2024,37243.0,"Hartford, CT",977158.0,29.0,CB,Commuter Bus,PT,17.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Connecticut Department of Transportation,Newington,CT,10102,State Government Unit or Department of Transportation,Full Reporter,2024,37243.0,"Hartford, CT",977158.0,29.0,MB,Bus,PT,,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Connecticut Department of Transportation,Newington,CT,10102,State Government Unit or Department of Transportation,Full Reporter,2024,37243.0,"Hartford, CT",977158.0,29.0,DR,Demand Response,PT,,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Connecticut Department of Transportation,Newington,CT,10102,State Government Unit or Department of Transportation,Full Reporter,2024,37243.0,"Hartford, CT",977158.0,29.0,DR,Demand Response,PT,,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,2021699,,0,,0,,0,,0,,0,,2021699,
Connecticut Department of Transportation,Newington,CT,10102,State Government Unit or Department of Transportation,Full Reporter,2024,37243.0,"Hartford, CT",977158.0,29.0,CR,Commuter Rail,PT,12.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,126480,,0,,0,,126480,
Connecticut Department of Transportation,Newington,CT,10102,State Government Unit or Department of Transportation,Full Reporter,2024,37243.0,"Hartford, CT",977158.0,29.0,CB,Commuter Bus,PT,17.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Cape Cod Regional Transit Authority,Hyannis,MA,10105,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,5167.0,"Barnstable Town, MA",303269.0,127.0,DR,Demand Response,TX,8.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Cape Cod Regional Transit Authority,Hyannis,MA,10105,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,5167.0,"Barnstable Town, MA",303269.0,127.0,MB,Bus,PT,48.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,86277,,14223,,248266,,0,,0,,87754,,171734,,580108,,0,,1188362,
Cape Cod Regional Transit Authority,Hyannis,MA,10105,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,5167.0,"Barnstable Town, MA",303269.0,127.0,MB,Bus,PT,48.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Cape Cod Regional Transit Authority,Hyannis,MA,10105,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,5167.0,"Barnstable Town, MA",303269.0,127.0,DR,Demand Response,TX,8.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Cape Cod Regional Transit Authority,Hyannis,MA,10105,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,5167.0,"Barnstable Town, MA",303269.0,127.0,DR,Demand Response,PT,71.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Cape Cod Regional Transit Authority,Hyannis,MA,10105,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,5167.0,"Barnstable Town, MA",303269.0,127.0,DR,Demand Response,PT,71.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,2216433,,0,,0,,0,,109782,,0,,2326215,
Milford Transit District,Milford,CT,10107,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,10162.0,"Bridgeport--Stamford, CT--NY",916408.0,11.0,MB,Bus,DO,6.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,3834,,974176,,0,,0,,0,,0,,0,,978010,
Milford Transit District,Milford,CT,10107,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,10162.0,"Bridgeport--Stamford, CT--NY",916408.0,11.0,MB,Bus,DO,6.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Milford Transit District,Milford,CT,10107,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,10162.0,"Bridgeport--Stamford, CT--NY",916408.0,11.0,DR,Demand Response,DO,5.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Milford Transit District,Milford,CT,10107,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,10162.0,"Bridgeport--Stamford, CT--NY",916408.0,11.0,DR,Demand Response,DO,5.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,1075745,,114476,,0,,0,,0,,0,,1190221,
"City of South Portland, dba: City of South Portland Bus Service",South Portland,ME,10112,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2024,71263.0,"Portland, ME",205356.0,3.0,MB,Bus,DO,3.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,944345,,944345,
"Biddeford-Saco-Old Orchard Beach Transit Committee Shuttle Bus, dba: BSOOB Transit",Saco,ME,10114,Independent Public Agency or Authority of Transit Service,Reduced Reporter,2024,71263.0,"Portland, ME",205356.0,12.0,MB,Bus,DO,12.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,663034,,663034,
"Northern New England Passenger Rail Authority, dba: Amtrak Downeaster",Portland,ME,10115,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,71263.0,"Portland, ME",205356.0,21.0,CR,Commuter Rail,PT,21.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,1525,,951154,,0,,1818,,0,,0,,0,,0,,0,,0,,954497,
"Northern New England Passenger Rail Authority, dba: Amtrak Downeaster",Portland,ME,10115,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,71263.0,"Portland, ME",205356.0,21.0,CR,Commuter Rail,PT,21.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
MetroWest Regional Transit Authority,Framingham,MA,10118,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,9271.0,"Boston, MA--NH",4382009.0,106.0,MB,Bus,PT,42.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
MetroWest Regional Transit Authority,Framingham,MA,10118,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,9271.0,"Boston, MA--NH",4382009.0,106.0,MB,Bus,PT,42.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,596338,,0,,265100,,74840,,0,,391964,,0,,0,,1328242,
MetroWest Regional Transit Authority,Framingham,MA,10118,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,9271.0,"Boston, MA--NH",4382009.0,106.0,DR,Demand Response,PT,64.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
MetroWest Regional Transit Authority,Framingham,MA,10118,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,9271.0,"Boston, MA--NH",4382009.0,106.0,DR,Demand Response,PT,64.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,279336,,0,,0,,376593,,0,,0,,655929,
"University Of New Hampshire, dba: Wildcat Transit",Durham,NH,10119,University,Reduced Reporter,2024,24607.0,"Dover--Rochester, NH--ME",72391.0,15.0,MB,Bus,DO,15.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,1747852,,1747852,
"Jalbert Leasing, Inc., dba: C&J Bus Lines",Portsmouth,NH,10122,Private-For-Profit Corporation,Reduced Reporter,2024,71506.0,"Portsmouth, NH--ME",95090.0,14.0,CB,Commuter Bus,DO,14.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,272245,,272245,
"Connecticut Department of Transportation- CTTransit Waterbury- NET, dba: CTTransit",Watertown,CT,10128,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,2024,92485.0,"Waterbury, CT",199317.0,62.0,DR,Demand Response,DO,26.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Connecticut Department of Transportation- CTTransit Waterbury- NET, dba: CTTransit",Watertown,CT,10128,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,2024,92485.0,"Waterbury, CT",199317.0,62.0,DR,Demand Response,DO,26.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Connecticut Department of Transportation- CTTransit Waterbury- NET, dba: CTTransit",Watertown,CT,10128,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,2024,92485.0,"Waterbury, CT",199317.0,62.0,MB,Bus,DO,36.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Connecticut Department of Transportation- CTTransit Waterbury- NET, dba: CTTransit",Watertown,CT,10128,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,2024,92485.0,"Waterbury, CT",199317.0,62.0,MB,Bus,DO,36.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Connecticut Department of Transportation -CTTRANSIT New Britain, dba: CTTRANSIT",Berlin,CT,10130,Private Provider Reporting on Behalf of a Public Entity,Full Reporter,2024,37243.0,"Hartford, CT",977158.0,18.0,MB,Bus,PT,18.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Connecticut Department of Transportation -CTTRANSIT New Britain, dba: CTTRANSIT",Berlin,CT,10130,Private Provider Reporting on Behalf of a Public Entity,Full Reporter,2024,37243.0,"Hartford, CT",977158.0,18.0,MB,Bus,PT,18.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Northwestern CT Transit District,Torrington,CT,10131,Independent Public Agency or Authority of Transit Service,Rural Reporter,2024,,,,12.0,MB,Bus,DO,4.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,202199,,202199,
Northwestern CT Transit District,Torrington,CT,10131,Independent Public Agency or Authority of Transit Service,Rural Reporter,2024,,,,12.0,DR,Demand Response,DO,8.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,50550,,50550,
"Boston Express Bus, Inc.",Concord,NH,10133,Private-For-Profit Corporation,Reduced Reporter,2024,9271.0,"Boston, MA--NH",4382009.0,17.0,CB,Commuter Bus,DO,17.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,62891,,62891,
"Penquis Community Action Program, dba: Penquis Transportation Services",Bangor,ME,10134,Private-Non-Profit Corporation,Reduced Reporter,2024,4951.0,"Bangor, ME",61539.0,99.0,DR,Demand Response,DO,99.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,357361,,357361,
"Advance Transit, Inc. NH",White River Junction,VT,10137,Private-Non-Profit Corporation,Rural Reporter,2024,,,,22.0,MB,Bus,DO,18.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,1510287,,1510287,
"Advance Transit, Inc. NH",White River Junction,VT,10137,Private-Non-Profit Corporation,Rural Reporter,2024,,,,8.0,MB,Bus,DO,5.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,537001,,537001,
"Advance Transit, Inc. NH",White River Junction,VT,10137,Private-Non-Profit Corporation,Rural Reporter,2024,,,,22.0,DR,Demand Response,DO,4.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Advance Transit, Inc. NH",White River Junction,VT,10137,Private-Non-Profit Corporation,Rural Reporter,2024,,,,8.0,DR,Demand Response,DO,3.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
